codigo,region,comuna,poblacion,personas_pobreza_por_ingresos,porcentaje_pobreza_por_ingresos_2022,limite_inferior_ingreso,limite_superior_ingreso,presencia_comuna_casen,tipo_de_estimacion_sae,porcentaje_pobreza_multidimensional_2022,limite_inferior_multidimensional,limite_superior_multidimensional
13128,Metropolitana,Renca,162638.0,8555.0,0.05259981245097571,0.02182082841131838,0.08337879649063304,Sí,Directa y Sintética (Fay-Herriot),0.1949707224376312,0.1315204779771498,0.2584209668981126
13129,Metropolitana,San Joaquín,103586.0,5013.0,0.0483953477287964,0.02122633517879712,0.07556436027879568,Sí,Directa y Sintética (Fay-Herriot),0.1961400511313466,0.137684524896607,0.2545955773660862
13130,Metropolitana,San Miguel,140870.0,3061.0,0.02172713863999223,0.002159621799851803,0.04129465548013265,Sí,Directa y Sintética (Fay-Herriot),0.1291992903205972,0.08265367826325656,0.1757449023779377
13131,Metropolitana,San Ramón,84926.0,5845.0,0.0688212635197568,0.0311773458774738,0.1064651811620398,Sí,Directa y Sintética (Fay-Herriot),0.1917304962688529,0.1309846232893893,0.2524763692483164
13132,Metropolitana,Vitacura,97546.0,869.0,0.008910462349418486,0.0,0.02527839947513168,Sí,Directa y Sintética (Fay-Herriot),0.02442412161623575,0.0,0.05094428057596398
13201,Metropolitana,Puente Alto,661900.0,33344.0,0.05037591991445491,0.03111469980230841,0.0696371400266014,Sí,Directa y Sintética (Fay-Herriot),0.1892049811057004,0.1449389916607907,0.2334709705506102
13202,Metropolitana,Pirque,32041.0,879.0,0.0274316427999483,0.00445636622777815,0.05040691937211846,Sí,Directa y Sintética (Fay-Herriot),0.1941792288877673,0.1335467507662409,0.2548117070092937
13203,Metropolitana,San José De Maipo,19211.0,901.0,0.04689598567114111,0.02025994251315377,0.07353202882912846,Sí,Directa y Sintética (Fay-Herriot),0.2440089148096033,0.1803434031716187,0.307674426447588
13301,Metropolitana,Colina,191338.0,9775.0,0.05108815662595628,0.01950440294301878,0.08267191030889377,Sí,Directa y Sintética (Fay-Herriot),0.2457695820120488,0.1726443636041333,0.3188948004199643
13302,Metropolitana,Lampa,137016.0,6779.0,0.04947952348252533,0.01930213774882851,0.07965690921622215,Sí,Directa y Sintética (Fay-Herriot),0.2560550690784594,0.1912356336306325,0.3208745045262864
13303,Metropolitana,Tiltil,22110.0,1339.0,0.06056984286123209,0.02792871968016581,0.09321096604229837,Sí,Directa y Sintética (Fay-Herriot),0.2891258389259906,0.2081479111392028,0.3701037667127784
13401,Metropolitana,San Bernardo,343570.0,20568.0,0.05986493034340202,0.03590051781627022,0.08382934287053381,Sí,Directa y Sintética (Fay-Herriot),0.187083020315408,0.1403679038155277,0.2337981368152884
13402,Metropolitana,Buin,114827.0,5107.0,0.04447211428019435,0.01763641462412652,0.07130781393626218,Sí,Directa y Sintética (Fay-Herriot),0.1912057793361563,0.1334395515777644,0.2489720070945482
13403,Metropolitana,Calera De Tango,29640.0,1033.0,0.0348457722236984,0.003237447257535456,0.06645409718986134,Sí,Sintética,0.1858358530233206,0.1224645520826104,0.2492071539640308
13404,Metropolitana,Paine,86258.0,5059.0,0.05865172168423877,0.02362586180016163,0.0936775815683159,Sí,Directa y Sintética (Fay-Herriot),0.2094850900412792,0.1427308507374268,0.2762393293451317
13501,Metropolitana,Melipilla,146241.0,11073.0,0.07571759130661093,0.04114088135796114,0.1102943012552607,Sí,Directa y Sintética (Fay-Herriot),0.2281134898446986,0.1657818370342536,0.2904451426551437
13502,Metropolitana,Alhué,7691.0,739.0,0.09612156911785098,0.05886223309454344,0.1333809051411585,Sí,Directa y Sintética (Fay-Herriot),0.2911035118064121,0.225365245184072,0.3568417784287523
13503,Metropolitana,Curacaví,37653.0,2258.0,0.05996458962717061,0.02532092632793905,0.09460825292640218,Sí,Sintética,0.258418715898418,0.1897572767038516,0.3270801550929844
13504,Metropolitana,María Pinto,15382.0,1125.0,0.07313724231518924,0.03683059216055757,0.1094438924698209,Sí,Directa y Sintética (Fay-Herriot),0.2715921479932036,0.2013649538313918,0.3418193421550155
13505,Metropolitana,San Pedro,12336.0,1739.0,0.1409629534176342,0.0829690569056863,0.1989568499295821,Sí,Sintética,0.3192779104468019,0.2308651849183191,0.4076906359752847
13601,Metropolitana,Talagante,84153.0,5268.0,0.06260472900926935,0.03162741189196751,0.09358204612657117,Sí,Directa y Sintética (Fay-Herriot),0.1698984462018954,0.1109702819285357,0.2288266104752551
13602,Metropolitana,El Monte,41392.0,2929.0,0.07076505082053658,0.03116518220528618,0.110364919435787,Sí,Sintética,0.2296377699192857,0.15655335577225,0.3027221840663215
13603,Metropolitana,Isla De Maipo,41550.0,2668.0,0.06421486711607165,0.025781010390648,0.1026487238414953,Sí,Sintética,0.2287667987089983,0.1620871463012831,0.2954464511167134
13604,Metropolitana,Padre Hurtado,78847.0,2882.0,0.03655584922106305,0.005050160562729063,0.06806153787939703,Sí,Directa y Sintética (Fay-Herriot),0.1955494940972744,0.1353455605286589,0.2557534276658898
13605,Metropolitana,Peñaflor,104684.0,7672.0,0.07328609476344701,0.03968529946371672,0.1068868900631773,Sí,Directa y Sintética (Fay-Herriot),0.1513094900503816,0.0952979876321855,0.2073209924685777
14101,Los Ríos,Valdivia,180022.0,6170.0,0.03427153340337798,0.0268972268617336,0.04164583994502236,Sí,Directa y Sintética (Fay-Herriot),0.1386223017888399,0.1220519581513851,0.1551926454262947
14102,Los Ríos,Corral,5427.0,412.0,0.07590002571204192,0.02829431935034336,0.1235057320737405,Sí,Sintética,0.2320288569132301,0.1514336369222084,0.3126240769042519
14103,Los Ríos,Lanco,17906.0,705.0,0.03936703602337878,0.01765006410415534,0.06108400794260221,Sí,Directa y Sintética (Fay-Herriot),0.1561648214119377,0.1119886621952224,0.2003409806286529
14104,Los Ríos,Los Lagos,20525.0,1382.0,0.06734383166378613,0.04023849289165898,0.09444917043591328,Sí,Directa y Sintética (Fay-Herriot),0.2411874646691474,0.1973879469936624,0.2849869823446325
14105,Los Ríos,Máfil,7387.0,529.0,0.07160232668735984,0.04303607827711758,0.1001685750976021,Sí,Directa y Sintética (Fay-Herriot),0.2291606508370504,0.1453799967390456,0.3129413049350552
14106,Los Ríos,Mariquina,23720.0,1863.0,0.07853280025599274,0.05156865849410237,0.1054969420178831,Sí,Directa y Sintética (Fay-Herriot),0.2655911389224059,0.2212537674924152,0.3099285103523967
14107,Los Ríos,Paillaco,20889.0,1343.0,0.06430781984936271,0.04216072433072256,0.08645491536800284,Sí,Directa y Sintética (Fay-Herriot),0.1721009073093174,0.135499127291373,0.2087026873272619
14108,Los Ríos,Panguipulli,36145.0,3686.0,0.1019868755754151,0.07859761606387375,0.1253761350869564,Sí,Directa y Sintética (Fay-Herriot),0.2510161159840891,0.2169205641320122,0.285111667836166
14201,Los Ríos,La Unión,39640.0,3431.0,0.08654895810147722,0.06929003058254346,0.103807885620411,Sí,Directa y Sintética (Fay-Herriot),0.1858749758873568,0.1564591053875531,0.2152908463871605
14202,Los Ríos,Futrono,15228.0,1418.0,0.09314674753172754,0.06502665504506464,0.1212668400183904,Sí,Directa y Sintética (Fay-Herriot),0.1907634908429269,0.1488715658491552,0.2326554158366987
14203,Los Ríos,Lago Ranco,10287.0,1273.0,0.1237322296459419,0.066461544865412,0.1810029144264718,Sí,Sintética,0.3544857319170339,0.2966478191201943,0.4123236447138734
14204,Los Ríos,Río Bueno,32950.0,1885.0,0.05719854029049724,0.03733956811659201,0.07705751246440248,Sí,Directa y Sintética (Fay-Herriot),0.2103033904954631,0.1760520535716833,0.244554727419243
15101,Arica y Parinacota,Arica,253909.0,23195.0,0.09135003106037655,0.08097053492202108,0.101729527198732,Sí,Directa y Sintética (Fay-Herriot),0.1834113930770417,0.1653020706430389,0.2015207155110446
15102,Arica y Parinacota,Camarones,1242.0,156.0,0.1258451737359476,0.05284672513244341,0.1988436223394519,Sí,Sintética,0.3704037536250898,0.2161422474872693,0.5246652597629102
15201,Arica y Parinacota,Putre,2152.0,158.0,0.07345577825952668,0.009195362256248854,0.1377161942628045,Sí,Sintética,0.3087604023654103,0.1869326702558034,0.4305881344750172
15202,Arica y Parinacota,General Lagos,668.0,142.0,0.212383442279538,0.1114254692130844,0.3133414153459915,Sí,Sintética,0.5863894708556825,0.4346801505212875,0.7380987911900775
16101,Ñuble,Chillán,202038.0,21239.0,0.1051217978621383,0.08828746325869134,0.1219561324655853,Sí,Directa y Sintética (Fay-Herriot),0.1269630985938948,0.1061674932019092,0.1477587039858804
16102,Ñuble,Bulnes,22711.0,2894.0,0.1274120374413699,0.09037587813647639,0.1644481967462634,Sí,Directa y Sintética (Fay-Herriot),0.100806620749028,0.05764121237435757,0.1439720291236985
16103,Ñuble,Chillán Viejo,34933.0,2985.0,0.08546019802774647,0.05476452296641842,0.1161558730890745,Sí,Directa y Sintética (Fay-Herriot),0.1522176825661911,0.1150336695790445,0.1894016955533376
16104,Ñuble,El Carmen,12263.0,1830.0,0.1492478148913714,0.09621780596041941,0.2022778238223234,Sí,Directa y Sintética (Fay-Herriot),0.1895754763471514,0.1322839507036309,0.2468670019906718
16105,Ñuble,Pemuco,8605.0,1636.0,0.1901762109141105,0.1454646800711226,0.2348877417570985,Sí,Directa y Sintética (Fay-Herriot),0.2008643254940415,0.1274839142518112,0.2742447367362718
16106,Ñuble,Pinto,12064.0,1239.0,0.1026716429003472,0.05791005927338682,0.1474332265273077,Sí,Directa y Sintética (Fay-Herriot),0.2245620692918464,0.1665655909126703,0.2825585476710225
16107,Ñuble,Quillón,19102.0,3050.0,0.159685311127159,0.120567086199443,0.1988035360548751,Sí,Directa y Sintética (Fay-Herriot),0.120027699525152,0.07307834842757308,0.1669770506227309
16108,Ñuble,San Ignacio,16621.0,2616.0,0.1573774854850437,0.1077351333965701,0.2070198375735173,Sí,Directa y Sintética (Fay-Herriot),0.2163537142062218,0.1658912596433723,0.2668161687690714
16109,Ñuble,Yungay,18748.0,2031.0,0.1083309460468144,0.07164974559362325,0.1450121465000055,Sí,Directa y Sintética (Fay-Herriot),0.1284612256150411,0.08647537962511986,0.1704470716049623
16201,Ñuble,Quirihue,12228.0,950.0,0.07766195598490269,0.03982445304033678,0.1154994589294686,Sí,Directa y Sintética (Fay-Herriot),0.189286705957747,0.1406840454696593,0.2378893664458347
16202,Ñuble,Cobquecura,5248.0,1000.0,0.1905337466302314,0.1221142397768714,0.2589532534835913,Sí,Sintética,0.2426675062628528,0.1582157027648655,0.3271193097608401
16203,Ñuble,Coelemu,16888.0,2203.0,0.1304629702648099,0.08784515446377779,0.173080786065842,Sí,Directa y Sintética (Fay-Herriot),0.1842682709137559,0.1339108853307124,0.2346256564967995
16204,Ñuble,Ninhue,5377.0,867.0,0.1612982869088716,0.1016998279729627,0.2208967458447804,Sí,Sintética,0.2138532306402699,0.1302236780707359,0.2974827832098039
16205,Ñuble,Portezuelo,4899.0,740.0,0.1511123302857005,0.09309601839476783,0.2091286421766332,Sí,Sintética,0.2079587436321335,0.1455620715146966,0.2703554157495703
16206,Ñuble,Ránquil,6285.0,1054.0,0.1677266580250115,0.1213494734845233,0.2141038425654997,Sí,Directa y Sintética (Fay-Herriot),0.1545919984533925,0.0833468950982832,0.2258371018085019
16207,Ñuble,Treguaco,5747.0,985.0,0.1714588534791126,0.1079407866986631,0.2349769202595621,Sí,Sintética,0.187701958243253,0.138665099514058,0.2367388169724479
16301,Ñuble,San Carlos,56782.0,7775.0,0.1369243569248478,0.103947176022058,0.1699015378276376,Sí,Directa y Sintética (Fay-Herriot),0.150668458856357,0.1150089946940105,0.1863279230187036
16302,Ñuble,Coihueco,28817.0,3887.0,0.1348855952670668,0.09217503901779696,0.1775961515163367,Sí,Directa y Sintética (Fay-Herriot),0.2449211644252362,0.1895517997509709,0.3002905290995015
16303,Ñuble,Ñiquén,11543.0,1598.0,0.1384196963915372,0.09054473118958745,0.186294661593487,Sí,Directa y Sintética (Fay-Herriot),0.1916005022450043,0.1177146920392943,0.2654863124507142
16304,Ñuble,San Fabián,4738.0,709.0,0.1495704128715382,0.10002625478281,0.1991145709602664,Sí,Directa y Sintética (Fay-Herriot),0.1503396003108059,0.07914609157347341,0.2215331090481384
16305,Ñuble,San Nicolás,12365.0,1333.0,0.1077681430225962,0.06114581183614375,0.1543904742090486,Sí,Directa y Sintética (Fay-Herriot),0.1971272210960514,0.1242732676590005,0.2699811745331023
